1812,Wide Awake (1998),,Children|Comedy|Drama,
1814,Price Above Rubies,,,
1815,Eden (1997),,Drama,
1816,Two Girls and a Guy (1997),,Comedy|Drama,
1817,No Looking Back (1998),,Drama|Romance,
1819,Storefront Hitchcock (1997),,Documentary|Musical,
1820,Proposition,,,
1821,Object of My Affection,,,
1822,Meet the Deedles (1998),,Children|Comedy,
1824,Homegrown (1998),,Comedy|Thriller,
1825,Player's Club,,,
1826,Barney's Great Adventure (1998),,Adventure|Children,
1827,Big One,,,
1829,Chinese Box (1997),,Drama|Romance,
1830,Follow the Bitch (1996),,Comedy,
1831,Lost in Space (1998),,Action|Adventure|Sci-Fi,
1832,Heaven's Burning (1997),,Action|Drama,
1833,Mercury Rising (1998),,Action|Drama|Thriller,
1834,Spanish Prisoner,,,
1835,City of Angels (1998),,Drama|Fantasy|Romance,
1836,Last Days of Disco,,,
1837,Odd Couple II,,,
1839,My Giant (1998),,Comedy,
1840,He Got Game (1998),,Drama,
1841,Gingerbread Man,,,
1842,Illtown (1996),,Crime|Drama,
1843,Slappy and the Stinkers (1998),,Children|Comedy,
1844,Live Flesh (Carne tr??mula) (1997),,Drama|Romance,
1845,Zero Effect (1998),,Comedy|Mystery|Thriller,
1846,Nil By Mouth (1997),,Drama,
1848,Borrowers,,,
1849,Prince Valiant (1997),,Adventure,
1850,I Love You,,,
1851,Leather Jacket Love Story (1997),,Drama|Romance,
1852,Love Walked In (1998),,Drama|Thriller,
1853,Alan Smithee Film, Burn Hollywood Burn,,
1854,Kissing a Fool (1998),,Comedy|Romance,
1855,Krippendorf's Tribe (1998),,Comedy,
1856,Kurt & Courtney (1998),,Documentary,
1857,Real Blonde,,,
1858,Mr. Nice Guy (1997),,Action|Comedy,
1859,Taste of Cherry (Ta'm e guilass) (1997),,Drama,
1860,Character (Karakter) (1997),,Drama,
1861,Junk Mail (Budbringeren) (1997),,Comedy|Thriller,
1862,Species II (1998),,Horror|Sci-Fi,
1863,Major League, Back to the Minors (1998),Comedy,Comedy
1864,Sour Grapes (1998),,Comedy,
1865,Wild Man Blues (1997),,Documentary,
1866,Big Hit,,,
1867,Tarzan and the Lost City (1998),,Action|Adventure,
1869,Black Dog (1998),,Action|Thriller,
1870,Dancer,,,
1871,Friend of the Deceased,,,
1872,Go Now (1995),,Drama,
1873,Mis??rables,,,
1874,Still Breathing (1997),,Comedy|Romance,
1875,Clockwatchers (1997),,Comedy,
1876,Deep Impact (1998),,Drama|Sci-Fi|Thriller,
1877,Little Men (1998),,Drama,
1878,Woo (1998),,Comedy|Romance,
1879,Hanging Garden,,,
1880,Lawn Dogs (1997),,Drama,
1881,Quest for Camelot (1998),,Adventure|Animation|Children|Fantasy,
1882,Godzilla (1998),,Action|Sci-Fi|Thriller,
1883,Bulworth (1998),,Comedy|Drama|Romance,
1884,Fear and Loathing in Las Vegas (1998),,Adventure|Comedy|Crime|Drama|Fantasy,
1885,Opposite of Sex,,,
1886,I Got the Hook Up (1998),,Comedy,
1887,Almost Heroes (1998),,Adventure|Comedy,
1888,Hope Floats (1998),,Comedy|Drama|Romance,
1889,Insomnia (1997),,Crime|Mystery|Thriller,
1890,Little Boy Blue (1997),,Drama,
1891,Ugly,,,
1892,Perfect Murder,,,
1893,Beyond Silence (Jenseits der Stille) (1996),,Drama,
1894,Six Days Seven Nights (1998),,Adventure|Comedy|Romance,
1895,Can't Hardly Wait (1998),,Comedy|Drama|Romance,
1896,Cousin Bette (1998),,Comedy,
1897,High Art (1998),,Drama|Romance,
1898,Land Girls,,,
1899,Passion in the Desert (1998),,Adventure|Drama,
1900,Children of Heaven,,,
1901,Dear Jesse (1997),,Documentary,
1902,Dream for an Insomniac (1996),,Drama|Romance,
1903,Hav Plenty (1997),,Comedy,
1904,Henry Fool (1997),,Comedy|Drama,
1905,Marie From the Bay of Angels (Marie Baie Des Anges) (1997),,Drama,
1906,Mr. Jealousy (1997),,Comedy|Romance,
1907,Mulan (1998),,Adventure|Animation|Children|Comedy|Drama,
1908,Resurrection Man (1998),,Drama|Thriller,
1909,X-Files, Fight the Future,,
1910,I Went Down (1997),,Action|Comedy|Crime,
1911,Dr. Dolittle (1998),,Comedy,
1912,Out of Sight (1998),,Comedy|Crime|Drama|Romance|Thriller,
1913,Picnic at Hanging Rock (1975),,Drama|Mystery,
1914,Smoke Signals (1998),,Comedy|Drama,
1915,Voyage to the Beginning of the World (Viagem ao Princ??pio do Mundo) (1997),,Drama,
1916,Buffalo '66 (a.k.a. Buffalo 66) (1998),,Drama|Romance,
1917,Armageddon (1998),,Action|Romance|Sci-Fi|Thriller,
1918,Lethal Weapon 4 (1998),,Action|Comedy|Crime|Thriller,
1919,Madeline (1998),,Children|Comedy,
1920,Small Soldiers (1998),,Animation|Children|Fantasy|War,
1921,Pi (1998),,Sci-Fi|Thriller,
1922,Whatever (1998),,Drama,
1923,There's Something About Mary (1998),,Comedy|Romance,
1924,Plan 9 from Outer Space (1959),,Horror|Sci-Fi,
1925,Wings (1927),,Action|Drama|Romance|War,
1926,Broadway Melody,,,
1927,All Quiet on the Western Front (1930),,Action|Drama|War,
1928,Cimarron (1931),,Drama|Western,
1929,Grand Hotel (1932),,Drama,
1930,Cavalcade (1933),,Drama|Romance|War,
1931,Mutiny on the Bounty (1935),,Adventure|Drama,
1932,Great Ziegfeld,,,
1933,Life of Emile Zola,,,
1934,You Can't Take It with You (1938),,Comedy|Romance,
1935,How Green Was My Valley (1941),,Drama|Musical|Romance,
1936,Mrs. Miniver (1942),,Drama|War,
1937,Going My Way (1944),,Comedy,
1938,Lost Weekend,,,
1939,Best Years of Our Lives,,,
1940,Gentleman's Agreement (1947),,Drama,
1941,Hamlet (1948),,Drama,
1942,All the King's Men (1949),,Drama,
1943,Greatest Show on Earth,,,
1944,From Here to Eternity (1953),,Drama|Romance|War,
1945,On the Waterfront (1954),,Crime|Drama,
1946,Marty (1955),,Drama|Romance,
1947,West Side Story (1961),,Drama|Musical|Romance,
1948,Tom Jones (1963),,Comedy,
1949,Man for All Seasons,,,
1950,In the Heat of the Night (1967),,Drama|Mystery,
1951,Oliver! (1968),,Drama|Musical,
1952,Midnight Cowboy (1969),,Drama,
1953,French Connection,,,
1954,Rocky (1976),,Action|Drama|Romance,
1955,Kramer Vs. Kramer (1979),,Drama,
1956,Ordinary People (1980),,Drama,
1957,Chariots of Fire (1981),,Drama,
1958,Terms of Endearment (1983),,Comedy|Drama,
1959,Out of Africa (1985),,Drama|Romance,
1960,Last Emperor,,,
1961,Rain Man (1988),,Drama,
1962,Driving Miss Daisy (1989),,Drama,
1963,Take the Money and Run (1969),,Comedy|Crime,
1964,Klute (1971),,Drama|Mystery,
1965,Repo Man (1984),,Comedy|Sci-Fi,
1966,Metropolitan (1990),,Comedy,
1967,Labyrinth (1986),,Adventure|Children|Fantasy,
1968,Breakfast Club,,,
1969,Nightmare on Elm Street 2, Freddy's Revenge,,
1970,Nightmare on Elm Street 3, Dream Warriors,,
1971,Nightmare on Elm Street 4, The Dream Master,,
1972,Nightmare on Elm Street 5, The Dream Child,,
1973,Freddy's Dead, The Final Nightmare (1991),Horror,Horror
1974,Friday the 13th (1980),,Horror,
1975,Friday the 13th Part 2 (1981),,Horror,
1976,Friday the 13th Part 3, 3D (1982),Horror,Horror
1977,Friday the 13th Part IV, The Final Chapter (1984),Horror,Horror
1978,Friday the 13th Part V, A New Beginning (1985),Horror,Horror
1979,Friday the 13th Part VI, Jason Lives (1986),Horror,Horror
1980,Friday the 13th Part VII, The New Blood (1988),Horror,Horror
1981,Friday the 13th Part VIII, Jason Takes Manhattan (1989),Horror,Horror
1982,Halloween (1978),,Horror,
1983,Halloween II (1981),,Horror,
1984,Halloween III, Season of the Witch (1982),Horror,Horror
1985,Halloween 4, The Return of Michael Myers (1988),Horror,Horror
1986,Halloween 5, The Revenge of Michael Myers (1989),Horror,Horror
1987,Prom Night (1980),,Horror,
1988,Hello Mary Lou, Prom Night II (1987),Horror,Horror
1989,Prom Night III, The Last Kiss (1989),Horror,Horror
1990,Prom Night IV, Deliver Us From Evil (1992),Horror,Horror
1991,Child's Play (1988),,Horror|Thriller,
1992,Child's Play 2 (1990),,Horror|Thriller,
1993,Child's Play 3 (1991),,Comedy|Horror|Thriller,
1994,Poltergeist (1982),,Drama|Fantasy|Horror|Thriller,
1995,Poltergeist II, The Other Side (1986),Horror|Thriller,Horror|Thriller
1996,Poltergeist III (1988),,Horror|Thriller,
1997,Exorcist,,,
1998,Exorcist II, The Heretic (1977),Horror,Horror
1999,Exorcist III,,,
2000,Lethal Weapon (1987),,Action|Comedy|Crime|Drama,
2001,Lethal Weapon 2 (1989),,Action|Comedy|Crime|Drama,
2002,Lethal Weapon 3 (1992),,Action|Comedy|Crime|Drama,
2003,Gremlins (1984),,Comedy|Horror,
2004,Gremlins 2, The New Batch (1990),Comedy|Horror,Comedy|Horror
2005,Goonies,,,
2006,Mask of Zorro,,,
2007,Polish Wedding (1998),,Comedy,
2008,This World,,,
2009,Soylent Green (1973),,Drama|Horror|Sci-Fi|Thriller,
2010,Metropolis (1927),,Drama|Romance|Sci-Fi|Thriller,
2011,Back to the Future Part II (1989),,Action|Adventure|Comedy|Sci-Fi,
2012,Back to the Future Part III (1990),,Comedy|Sci-Fi|Western,
2013,Poseidon Adventure,,,
2014,Freaky Friday (1977),,Children|Comedy,
2015,Absent Minded Professor,,,
2016,Apple Dumpling Gang Rides Again,,,
2017,Babes in Toyland (1961),,Children|Fantasy|Musical,
2018,Bambi (1942),,Animation|Children|Drama,
2019,Seven Samurai (Shichinin no samurai) (1954),,Action|Drama,
2020,Dangerous Liaisons (1988),,Drama|Romance,
2021,Dune (1984),,Adventure|Sci-Fi,
2022,Last Temptation of Christ,,,
2023,Godfather, Part III,,
2024,Rapture,,,
2025,Lolita (1997),,Drama|Romance,
2026,Disturbing Behavior (1998),,Horror|Thriller,
2027,Jane Austen's Mafia! (1998),,Comedy|Crime,
2028,Saving Private Ryan (1998),,Action|Drama|War,
2029,Billy's Hollywood Screen Kiss (1997),,Comedy|Romance,
2030,East Palace West Palace (Dong gong xi gong) (1997),,Drama,
2031,Million Dollar Duck,,,
2032,Barefoot Executive,,,
2033,Black Cauldron,,,
2034,Black Hole,,,
2035,Blackbeard's Ghost (1968),,Children|Comedy,
2036,Blank Check (1994),,Children|Comedy,
2037,Candleshoe (1977),,Adventure|Children|Comedy,
2038,Cat from Outer Space,,,
2039,Cheetah (1989),,Adventure|Children,
2040,Computer Wore Tennis Shoes,,,
2041,Condorman (1981),,Action|Adventure|Children|Comedy,
2042,D2, The Mighty Ducks (1994),Children|Comedy,Children|Comedy
2043,Darby O'Gill and the Little People (1959),,Adventure|Children|Fantasy,
2044,Devil and Max Devlin,,,
2045,Far Off Place,,,
2046,Flight of the Navigator (1986),,Adventure|Children|Sci-Fi,
2047,Gnome-Mobile,,,
2048,Great Mouse Detective,,,
2049,Happiest Millionaire,,,
2050,Herbie Goes Bananas (1980),,Adventure|Children|Comedy,
2051,Herbie Goes to Monte Carlo (1977),,Adventure|Children|Comedy,
2052,Hocus Pocus (1993),,Children|Comedy,
2053,Honey,,,
2054,Honey,,,
2055,Hot Lead and Cold Feet (1978),,Comedy|Western,
2056,In Search of the Castaways (1962),,Adventure|Children,
2057,Incredible Journey,,,
2058,Negotiator,,,
2059,Parent Trap,,,
2060,BASEketball (1998),,Comedy,
2061,Full Tilt Boogie (1997),,Documentary,
2062,Governess,,,
2063,Seventh Heaven (Septi??me ciel,,,
2064,Roger & Me (1989),,Comedy|Documentary,
2065,Purple Rose of Cairo,,,
2066,Out of the Past (1947),,Film-Noir,
2067,Doctor Zhivago (1965),,Drama|Romance|War,
2068,Fanny and Alexander (Fanny och Alexander) (1982),,Drama|Fantasy|Mystery,
2069,Trip to Bountiful,,,
2070,Tender Mercies (1983),,Drama,
2071,And the Band Played On (1993),,Drama,
2072,'burbs,,,
2073,Fandango (1985),,Comedy,
2074,Night Porter,,,
2075,Mephisto (1981),,Drama|War,
2076,Blue Velvet (1986),,Drama|Mystery|Thriller,
2077,Journey of Natty Gann,,,
2078,Jungle Book,,,
2079,Kidnapped (1960),,Children|Drama,
2080,Lady and the Tramp (1955),,Animation|Children|Comedy|Musical|Romance,
2081,Little Mermaid,,,
2082,Mighty Ducks,,,
2083,Muppet Christmas Carol,,,
2084,Newsies (1992),,Children|Musical,
2085,One Hundred and One Dalmatians (a.k.a. 101 Dalmatians) (1961),,Animation|Children|Comedy,
2086,One Magic Christmas (1985),,Drama|Fantasy,
2087,Peter Pan (1953),,Animation|Children|Fantasy|Musical,
2088,Popeye (1980),,Adventure|Comedy|Musical,
2089,Rescuers Down Under,,,
2090,Rescuers,,,
2091,Return from Witch Mountain (1978),,Children|Sci-Fi,
2092,Return of Jafar,,,
2093,Return to Oz (1985),,Adventure|Children|Fantasy,
2094,Rocketeer,,,
2095,Shaggy D.A.,,,
2096,Sleeping Beauty (1959),,Animation|Children|Musical,
2097,Something Wicked This Way Comes (1983),,Children|Fantasy|Horror|Mystery,
2098,Son of Flubber (1963),,Children|Comedy,
2099,Song of the South (1946),,Adventure|Animation|Children|Musical,
2100,Splash (1984),,Comedy|Fantasy|Romance,
2101,Squanto, A Warrior's Tale (1994),Adventure|Drama,Adventure|Drama
2102,Steamboat Willie (1928),,Animation|Children|Comedy|Musical,
2103,Tall Tale (1995),,Adventure|Children|Fantasy|Western,
2104,Tex (1982),,Drama,
2105,Tron (1982),,Action|Adventure|Animation|Sci-Fi|Thriller,
2106,Swing Kids (1993),,Drama|War,
2107,Halloween H20, 20 Years Later (1998),Horror|Thriller,Horror|Thriller
2108,L.A. Story (1991),,Comedy|Romance,
2109,Jerk,,,
2110,Dead Men Don't Wear Plaid (1982),,Comedy|Crime|Thriller,
2111,Man with Two Brains,,,
2112,Grand Canyon (1991),,Crime|Drama,
2113,Graveyard Shift (1990),,Horror|Thriller,
2114,Outsiders,,,
2115,Indiana Jones and the Temple of Doom (1984),,Action|Adventure,
2116,Lord of the Rings,,,
2117,1984 (a.k.a. Nineteen Eighty-Four) (1984),,Drama|Sci-Fi,
2118,Dead Zone,,,
2119,Maximum Overdrive (1986),,Horror,
2120,Needful Things (1993),,Drama|Horror,
2121,Cujo (1983),,Horror|Thriller,
2122,Children of the Corn (1984),,Horror|Thriller,
2123,All Dogs Go to Heaven (1989),,Animation|Children,
2124,Addams Family,,,
2125,Ever After, A Cinderella Story (1998),Comedy|Drama|Fantasy|Romance,Comedy|Drama|Fantasy|Romance
2126,Snake Eyes (1998),,Action|Crime|Mystery|Thriller,
2127,First Love,,,
2128,Safe Men (1998),,Comedy,
2129,Saltmen of Tibet,,,
2130,Atlantic City (1980),,Crime|Drama|Romance,
2131,Autumn Sonata (H??stsonaten) (1978),,Drama,
2132,Who's Afraid of Virginia Woolf? (1966),,Drama,
2133,Adventures in Babysitting (1987),,Adventure|Comedy,
2134,Weird Science (1985),,Comedy|Fantasy|Sci-Fi,
2135,Doctor Dolittle (1967),,Adventure|Musical,
2136,Nutty Professor,,,
2137,Charlotte's Web (1973),,Animation|Children,
2138,Watership Down (1978),,Adventure|Animation|Children|Drama|Fantasy,
2139,Secret of NIMH,,,
2140,Dark Crystal,,,
2141,American Tail,,,
2142,American Tail, Fievel Goes West,,
2143,Legend (1985),,Adventure|Fantasy|Romance,
2144,Sixteen Candles (1984),,Comedy,
2145,Pretty in Pink (1986),,Comedy|Drama|Romance,
2146,St. Elmo's Fire (1985),,Drama|Romance,
2147,Clan of the Cave Bear,,,
2148,House (1986),,Comedy|Horror,
2149,House II, The Second Story (1987),Comedy|Horror,Comedy|Horror
2150,Gods Must Be Crazy,,,
2151,Gods Must Be Crazy II,,,
2152,Air Bud, Golden Receiver (1998),Children|Comedy,Children|Comedy
2153,Avengers,,,
2154,How Stella Got Her Groove Back (1998),,Drama|Romance,
2155,Slums of Beverly Hills,,,
2156,Best Man,,,
2157,Chambermaid on the Titanic,,,
2158,Henry, Portrait of a Serial Killer,,
2159,Henry, Portrait of a Serial Killer (1986),Crime|Horror|Thriller,Crime|Horror|Thriller
2160,Rosemary's Baby (1968),,Drama|Horror|Thriller,
2161,NeverEnding Story,,,
2162,NeverEnding Story II, The Next Chapter,,
2163,Attack of the Killer Tomatoes! (1980),,Comedy|Horror,
2164,Surf Nazis Must Die (1987),,Drama,
2165,Your Friends and Neighbors (1998),,Comedy|Drama,
2166,Return to Paradise (1998),,Drama|Romance,
2167,Blade (1998),,Action|Horror|Thriller,
2168,Dance with Me (1998),,Drama|Romance,
2169,Dead Man on Campus (1998),,Comedy,
2170,Wrongfully Accused (1998),,Action|Comedy,
2171,Next Stop Wonderland (1998),,Comedy|Drama|Romance,
2172,Strike! (a.k.a. All I Wanna Do,,,
2173,Navigator, A Mediaeval Odyssey,,
2174,Beetlejuice (1988),,Comedy|Fantasy,
2175,D??j?ˇ Vu (1997),,Drama|Romance,
2176,Rope (1948),,Crime|Drama|Thriller,
2177,Family Plot (1976),,Comedy|Thriller,
2178,Frenzy (1972),,Thriller,
2179,Topaz (1969),,Thriller,
2180,Torn Curtain (1966),,Thriller,
2181,Marnie (1964),,Drama|Mystery|Romance|Thriller,
2182,Wrong Man,,,
2183,Man Who Knew Too Much,,,
2184,Trouble with Harry,,,
2185,I Confess (1953),,Thriller,
2186,Strangers on a Train (1951),,Crime|Drama|Film-Noir|Thriller,
2187,Stage Fright (1950),,Mystery|Thriller,
2188,54 (1998),,Drama,
2189,I Married A Strange Person! (1997),,Animation|Comedy|Fantasy|Sci-Fi,
2190,Why Do Fools Fall In Love? (1998),,Drama,
2191,Merry War,,,
2192,See the Sea (Regarde la mer) (1997),,Thriller,
2193,Willow (1988),,Action|Adventure|Fantasy,
2194,Untouchables,,,
2195,Dirty Work (1998),,Comedy,
2196,Knock Off (1998),,Action,
2197,Firelight (1997),,Drama,
2198,Modulations (1998),,Documentary,
2199,Phoenix (1998),,Crime|Drama,
2200,Under Capricorn (1949),,Drama,
2201,Paradine Case,,,
2202,Lifeboat (1944),,Drama|War,
2203,Shadow of a Doubt (1943),,Film-Noir|Thriller,
2204,Saboteur (1942),,Thriller,
2205,Mr. & Mrs. Smith (1941),,Comedy|Romance,
2206,Suspicion (1941),,Film-Noir|Mystery|Thriller,
2207,Jamaica Inn (1939),,Drama,
2208,Lady Vanishes,,,
2209,Young and Innocent (1937),,Crime|Thriller,
2210,Sabotage (1936),,Thriller,
2211,Secret Agent (1936),,Thriller,
2212,Man Who Knew Too Much,,,
2213,Waltzes from Vienna (1933),,Comedy|Musical,
2214,Number Seventeen (a.k.a. Number 17) (1932),,Thriller,
2215,Rich and Strange (1932),,Comedy|Romance,
2216,Skin Game,,,
2217,Elstree Calling (1930),,Comedy|Musical,
2218,Juno and the Paycock (1930),,Drama,
2219,Murder! (1930),,Mystery|Thriller,
2220,Manxman,,,
2221,Blackmail (1929),,Drama|Thriller,
2222,Champagne (1928),,Comedy,
2223,Farmer's Wife,,,
2224,Downhill (1927),,Drama,
2225,Easy Virtue (1927),,Drama,
2226,Ring,,,
2227,Lodger,,,
2228,Mountain Eagle,,,
2229,Pleasure Garden,,,
2230,Always Tell Your Wife (1923),,Comedy,
2231,Rounders (1998),,Drama,
2232,Cube (1997),,Horror|Mystery|Sci-Fi|Thriller,
2233,Digging to China (1998),,Drama,
2234,Let's Talk About Sex (1998),,Drama,
2235,One Man's Hero (1999),,Drama|War,
2236,Simon Birch (1998),,Drama,
2237,Without Limits (1998),,Drama,
2238,Seven Beauties (Pasqualino Settebellezze) (1976),,Comedy|Drama,
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),,Comedy|Drama,
2240,My Bodyguard (1980),,Drama,
2241,Class (1983),,Comedy,
2242,Grandview,,,
2243,Broadcast News (1987),,Comedy|Drama|Romance,
2244,Allnighter,,,
2245,Working Girl (1988),,Comedy|Drama|Romance,
2246,Stars and Bars (1988),,Comedy,
2247,Married to the Mob (1988),,Comedy,
2248,Say Anything... (1989),,Comedy|Drama|Romance,
2249,My Blue Heaven (1990),,Comedy,
2250,Men Don't Leave (1990),,Drama,
2251,Cabinet of Dr. Ramirez,,,
2252,Hero (1992),,Comedy|Drama,
2253,Toys (1992),,Action|Comedy|Fantasy,
2254,Choices (1981),,Drama,
2255,Young Doctors in Love (1982),,Comedy,
2256,Parasite (1982),,Horror|Sci-Fi,
2257,No Small Affair (1984),,Comedy|Romance,
2258,Master,,,
2259,Blame It on Rio (1984),,Comedy|Romance,
2260,Wisdom (1986),,Crime|Drama,
2261,One Crazy Summer (1986),,Comedy,
2262,About Last Night... (1986),,Comedy|Drama|Romance,
2263,Seventh Sign,,,
2264,We're No Angels (1989),,Comedy|Crime,
2265,Nothing But Trouble (1991),,Adventure|Comedy,
2266,Butcher's Wife,,,
2267,Mortal Thoughts (1991),,Mystery|Thriller,
2268,Few Good Men,,,
2269,Indecent Proposal (1993),,Drama|Romance,
2270,Century of Cinema,,,
2271,Permanent Midnight (1998),,Drama,
2272,One True Thing (1998),,Drama,
2273,Rush Hour (1998),,Action|Comedy|Crime|Thriller,
2274,Lilian's Story (1995),,Drama,
2275,Six-String Samurai (1998),,Action|Adventure|Sci-Fi,
2276,Soldier's Daughter Never Cries,,,
2277,Somewhere in the City (1998),,Comedy|Drama,
2278,Ronin (1998),,Action|Crime|Thriller,
2279,Urban Legend (1998),,Horror|Thriller,
2280,Clay Pigeons (1998),,Crime,
2281,Monument Ave. (1998),,Action|Crime|Drama,
2282,Pecker (1998),,Comedy|Drama,
2283,Sheltering Sky,,,
2284,Bandit Queen (1994),,Drama,
2285,If.... (1968),,Drama,
2286,Fiendish Plot of Dr. Fu Manchu,,,
2287,Them! (1954),,Sci-Fi|Thriller,
2288,Thing,,,
2289,Player,,,
2290,Stardust Memories (1980),,Comedy|Drama,
2291,Edward Scissorhands (1990),,Comedy|Drama|Fantasy|Romance,
2292,Overnight Delivery (1998),,Comedy|Romance,
2293,Shadrach (1998),,Drama,
2294,Antz (1998),,Adventure|Animation|Children|Comedy|Fantasy,
2295,Impostors,,,
2296,Night at the Roxbury,,,
2297,What Dreams May Come (1998),,Adventure|Drama|Fantasy|Romance,
2298,Strangeland (1998),,Thriller,
